normexam.p;schgend.mixed;schgend.boys;schgend.girls;schavg.p;vr.bottom.25.;vr.mid.50.;vr.top.25.;standLRT.p;sex.F;sex.M;type.Mxd;type.Sngl
1283;-1.723882;1;0;0;-0.118244;0;1;0;-0.042152;0;1;1;0
1284;0.0043222;1;0;0;-0.118244;0;1;0;0.4537562;0;1;1;0
1285;-0.265159;1;0;0;-0.118244;0;1;0;-1.447227;1;0;1;0
1286;-0.623051;1;0;0;-0.118244;0;1;0;-0.620713;1;0;1;0
1287;-0.623051;1;0;0;-0.118244;0;1;0;-0.620713;1;0;1;0
1288;-0.129085;1;0;0;-0.118244;0;1;0;1.6108772;0;1;1;0
1289;-0.338842;1;0;0;-0.118244;0;1;0;1.6108772;1;0;1;0
1290;-0.939378;1;0;0;-0.118244;0;1;0;0.2058022;1;0;1;0
1291;-0.939378;1;0;0;-0.118244;0;1;0;-0.290107;0;1;1;0
1292;-0.555112;1;0;0;-0.118244;0;1;0;0.7017112;1;0;1;0
1293;1.0396082;1;0;0;-0.118244;0;1;0;1.1149682;1;0;1;0
1294;-0.623051;1;0;0;-0.118244;0;1;0;-0.372758;1;0;1;0
1295;-1.836687;1;0;0;-0.118244;0;1;0;0.1231502;1;0;1;0
1296;0.6787592;1;0;0;-0.118244;0;1;0;0.0404992;1;0;1;0
1297;-1.526653;1;0;0;-0.118244;0;1;0;-0.45541;1;0;1;0
1298;0.7472282;1;0;0;-0.118244;0;1;0;0.0404992;1;0;1;0
1299;1.0396082;1;0;0;-0.118244;0;1;0;3.0159522;1;0;1;0
1300;-0.129085;1;0;0;-0.118244;0;1;0;-1.116621;1;0;1;0
1301;0.2613242;1;0;0;-0.118244;0;1;0;-0.951318;1;0;1;0
1302;0.4026692;1;0;0;-0.118244;0;1;0;0.2884532;1;0;1;0
1303;0.4026692;1;0;0;-0.118244;0;1;0;0.3711052;1;0;1;0
1304;1.3101422;1;0;0;-0.118244;0;1;0;-0.868667;1;0;1;0
1305;1.1758492;1;0;0;-0.118244;0;1;0;-0.45541;1;0;1;0
1306;-2.108644;1;0;0;-0.118244;0;1;0;-0.951318;1;0;1;0
1307;-0.062088;1;0;0;-0.118244;0;1;0;0.1231502;1;0;1;0
1308;-0.85267;1;0;0;-0.118244;0;1;0;-0.290107;1;0;1;0
1309;0.0735362;1;0;0;-0.118244;0;1;0;0.2058022;1;0;1;0
1310;0.2613242;1;0;0;-0.118244;0;1;0;0.2884532;1;0;1;0
1311;0.7472282;1;0;0;-0.118244;0;1;0;0.7843622;1;0;1;0
1312;-0.419801;1;0;0;-0.118244;0;1;0;-1.695182;0;1;1;0
1313;-0.419801;1;0;0;-0.118244;0;1;0;-0.207455;1;0;1;0
1314;1.0396082;1;0;0;-0.118244;0;1;0;0.4537562;1;0;1;0
1315;0.2613242;1;0;0;-0.118244;0;1;0;1.3629222;0;1;1;0
1316;0.4026692;1;0;0;-0.118244;0;1;0;0.0404992;1;0;1;0
1317;-0.492781;1;0;0;-0.118244;0;1;0;0.0404992;1;0;1;0
1318;0.6107292;1;0;0;-0.118244;0;1;0;0.5364082;1;0;1;0
1319;-0.338842;1;0;0;-0.118244;0;1;0;-0.868667;1;0;1;0
1320;-0.699505;1;0;0;-0.118244;0;1;0;-0.290107;1;0;1;0
1321;-0.85267;1;0;0;-0.118244;0;1;0;-0.620713;0;1;1;0
1322;-1.836687;1;0;0;-0.118244;0;1;0;-2.934953;0;1;1;0
1323;-0.776109;1;0;0;-0.118244;0;1;0;0.1231502;1;0;1;0
1324;-3.059543;1;0;0;-0.118244;0;1;0;-1.860484;0;1;1;0
1325;-1.335315;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1326;2.2031212;0;0;1;0.1424362;0;1;0;1.6108772;1;0;0;1
1327;-0.699505;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1328;-0.129085;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1329;-0.419801;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1330;0.8219882;0;0;1;0.1424362;0;1;0;-0.45541;1;0;0;1
1331;-0.419801;0;0;1;0.1424362;0;1;0;-0.124804;1;0;0;1
1332;-0.492781;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1333;-0.699505;0;0;1;0.1424362;0;1;0;0.9496652;1;0;0;1
1334;-0.129085;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1335;0.6787592;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1336;0.7472282;0;0;1;0.1424362;0;1;0;0.2058022;1;0;0;1
1337;-0.492781;0;0;1;0.1424362;0;1;0;0.2884532;1;0;0;1
1338;-0.699505;0;0;1;0.1424362;0;1;0;-1.03397;1;0;0;1
1339;-1.118624;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1340;-0.197611;0;0;1;0.1424362;0;1;0;0.7843622;1;0;0;1
1341;0.3280722;0;0;1;0.1424362;0;1;0;0.9496652;1;0;0;1
1342;-1.029067;0;0;1;0.1424362;0;1;0;0.2884532;1;0;0;1
1343;0.0043222;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1344;0.9675862;0;0;1;0.1424362;0;1;0;0.8670142;1;0;0;1
1345;-0.338842;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1346;0.4026692;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1347;0.0043222;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1348;0.5443412;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1349;-0.265159;0;0;1;0.1424362;0;1;0;-0.372758;1;0;0;1
1350;-0.419801;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1351;-0.776109;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1352;-1.723882;0;0;1;0.1424362;0;1;0;-0.290107;1;0;0;1
1353;-0.129085;0;0;1;0.1424362;0;1;0;-0.868667;1;0;0;1
1354;-1.118624;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1355;0.2613242;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1356;-0.699505;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1357;1.2405332;0;0;1;0.1424362;0;1;0;-1.447227;1;0;0;1
1358;-0.776109;0;0;1;0.1424362;0;1;0;-0.207455;1;0;0;1
1359;0.4781942;0;0;1;0.1424362;0;1;0;-0.703364;1;0;0;1
1360;-1.335315;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1361;0.1941492;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1362;0.8965662;0;0;1;0.1424362;0;1;0;0.2884532;1;0;0;1
1363;1.6618062;0;0;1;0.1424362;0;1;0;-0.538061;1;0;0;1
1364;-0.555112;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1365;-0.062088;0;0;1;0.1424362;0;1;0;0.8670142;1;0;0;1
1366;0.5443412;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1367;-0.129085;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1368;1.4395322;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1369;0.0043222;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1370;0.0043222;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1371;-0.265159;0;0;1;0.1424362;0;1;0;0.0404992;1;0;0;1
1372;0.2613242;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1373;-1.029067;0;0;1;0.1424362;0;1;0;0.7017112;1;0;0;1
1374;0.0043222;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1375;-0.699505;0;0;1;0.1424362;0;1;0;-0.951318;1;0;0;1
1376;-0.062088;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1377;-0.265159;0;0;1;0.1424362;0;1;0;-0.207455;1;0;0;1
1378;-0.492781;0;0;1;0.1424362;0;1;0;-0.786016;1;0;0;1
1379;-0.623051;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1380;1.4395322;0;0;1;0.1424362;0;1;0;0.2058022;1;0;0;1
1381;-1.118624;0;0;1;0.1424362;0;1;0;-0.538061;1;0;0;1
1382;0.6787592;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1383;-0.265159;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1384;-0.129085;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1385;0.8219882;0;0;1;0.1424362;0;1;0;-1.447227;1;0;0;1
1386;-0.265159;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1387;1.5061852;0;0;1;0.1424362;0;1;0;1.6108772;1;0;0;1
1388;0.2613242;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1389;-0.129085;0;0;1;0.1424362;0;1;0;-0.372758;1;0;0;1
1390;1.4395322;0;0;1;0.1424362;0;1;0;1.9414832;1;0;0;1
1391;-0.939378;0;0;1;0.1424362;0;1;0;1.1976192;1;0;0;1
1392;0.6787592;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1393;0.9675862;0;0;1;0.1424362;0;1;0;-0.124804;1;0;0;1
1394;0.6787592;0;0;1;0.1424362;0;1;0;-0.45541;1;0;0;1
1395;-0.699505;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1396;1.3747412;0;0;1;0.1424362;0;1;0;1.2802712;1;0;0;1
1397;-0.419801;0;0;1;0.1424362;0;1;0;1.1149682;1;0;0;1
1398;-1.219486;0;0;1;0.1424362;0;1;0;-1.03397;1;0;0;1
1399;-0.419801;0;0;1;0.1424362;0;1;0;0.9496652;1;0;0;1
1400;-0.623051;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1401;-1.438662;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1402;-1.029067;0;0;1;0.1424362;0;1;0;-0.372758;1;0;0;1
1403;0.6107292;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1404;0.9675862;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1405;1.4395322;0;0;1;0.1424362;0;1;0;1.2802712;1;0;0;1
1406;-0.492781;0;0;1;0.1424362;0;1;0;-0.786016;1;0;0;1
1407;-0.555112;0;0;1;0.1424362;0;1;0;-0.124804;1;0;0;1
1408;0.0043222;0;0;1;0.1424362;0;1;0;0.7017112;1;0;0;1
1409;1.3101422;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1410;0.7472282;0;0;1;0.1424362;0;1;0;-1.529879;1;0;0;1
1411;-1.029067;0;0;1;0.1424362;0;1;0;-0.372758;1;0;0;1
1412;1.2405332;0;0;1;0.1424362;0;1;0;-0.042152;1;0;0;1
1413;-0.129085;0;0;1;0.1424362;0;1;0;-0.538061;1;0;0;1
1414;-1.962075;0;0;1;0.1424362;0;1;0;-0.620713;1;0;0;1
1415;0.4781942;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1416;-0.85267;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1417;-1.029067;0;0;1;0.1424362;0;1;0;-0.207455;1;0;0;1
1418;0.3280722;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1419;-2.108644;0;0;1;0.1424362;0;1;0;0.2058022;1;0;0;1
1420;-1.029067;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1421;0.0043222;0;0;1;0.1424362;0;1;0;0.2884532;1;0;0;1
1422;1.1758492;0;0;1;0.1424362;0;1;0;0.4537562;1;0;0;1
1423;0.3280722;0;0;1;0.1424362;0;1;0;-0.786016;1;0;0;1
1424;-0.776109;0;0;1;0.1424362;0;1;0;-0.372758;1;0;0;1
1425;0.8219882;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1426;1.0396082;0;0;1;0.1424362;0;1;0;0.8670142;1;0;0;1
1427;0.8965662;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1428;0.3280722;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1429;0.6787592;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1430;0.9675862;0;0;1;0.1424362;0;1;0;1.1976192;1;0;0;1
1431;0.8219882;0;0;1;0.1424362;0;1;0;0.7017112;1;0;0;1
1432;-0.939378;0;0;1;0.1424362;0;1;0;-0.124804;1;0;0;1
1433;0.0735362;0;0;1;0.1424362;0;1;0;-0.703364;1;0;0;1
1434;0.0735362;0;0;1;0.1424362;0;1;0;0.3711052;1;0;0;1
1435;-0.129085;0;0;1;0.1424362;0;1;0;0.7843622;1;0;0;1
1436;0.4781942;0;0;1;0.1424362;0;1;0;0.6190592;1;0;0;1
1437;0.2613242;0;0;1;0.1424362;0;1;0;-0.290107;1;0;0;1
1438;0.0735362;0;0;1;0.1424362;0;1;0;-0.207455;1;0;0;1
1439;0.4026692;0;0;1;0.1424362;0;1;0;1.1149682;1;0;0;1
1440;-0.129085;0;0;1;0.1424362;0;1;0;0.7843622;1;0;0;1
1441;-0.555112;0;0;1;0.1424362;0;1;0;0.2884532;1;0;0;1
1442;-0.338842;0;0;1;0.1424362;0;1;0;0.1231502;1;0;0;1
1443;0.5443412;0;0;1;0.1424362;0;1;0;0.5364082;1;0;0;1
1444;0.0043222;0;0;1;0.1424362;0;1;0;0.7017112;1;0;0;1
1445;-1.62373;1;0;0;0.3846302;0;0;1;-1.447227;0;1;1;0
1446;0.3280722;1;0;0;0.3846302;0;0;1;0.5364082;1;0;1;0
1447;0.4781942;1;0;0;0.3846302;0;0;1;0.2884532;0;1;1;0
1448;1.4395322;1;0;0;0.3846302;0;0;1;0.5364082;1;0;1;0
1449;-0.129085;1;0;0;0.3846302;0;0;1;1.1149682;0;1;1;0
1450;1.5792202;1;0;0;0.3846302;0;0;1;0.7017112;1;0;1;0
1451;1.3101422;1;0;0;0.3846302;0;0;1;1.6935282;1;0;1;0
1452;-1.029067;1;0;0;0.3846302;0;0;1;0.2884532;0;1;1;0
1453;-0.338842;1;0;0;0.3846302;0;0;1;0.2058022;0;1;1;0
1454;0.3280722;1;0;0;0.3846302;0;0;1;0.8670142;0;1;1;0
1455;0.2613242;1;0;0;0.3846302;0;0;1;0.8670142;0;1;1;0
1456;0.4781942;1;0;0;0.3846302;0;0;1;0.2884532;0;1;1;0
1457;0.6107292;1;0;0;0.3846302;0;0;1;-0.372758;1;0;1;0
1458;-0.776109;1;0;0;0.3846302;0;0;1;-0.290107;0;1;1;0
1459;1.4395322;1;0;0;0.3846302;0;0;1;1.0323172;1;0;1;0
1460;-0.623051;1;0;0;0.3846302;0;0;1;0.4537562;0;1;1;0
1461;-1.335315;1;0;0;0.3846302;0;0;1;-0.042152;0;1;1;0
1462;1.4395322;1;0;0;0.3846302;0;0;1;0.2058022;1;0;1;0
1463;-0.062088;1;0;0;0.3846302;0;0;1;0.2884532;0;1;1;0
1464;1.3101422;1;0;0;0.3846302;0;0;1;1.1976192;0;1;1;0
1465;-0.776109;1;0;0;0.3846302;0;0;1;0.6190592;0;1;1;0
1466;-0.699505;1;0;0;0.3846302;0;0;1;0.1231502;0;1;1;0
1467;1.9771072;1;0;0;0.3846302;0;0;1;0.8670142;1;0;1;0
1468;0.7472282;1;0;0;0.3846302;0;0;1;-0.042152;1;0;1;0
1469;-0.062088;1;0;0;0.3846302;0;0;1;0.2058022;0;1;1;0
1470;-0.623051;1;0;0;0.3846302;0;0;1;-0.786016;0;1;1;0
1471;0.9675862;1;0;0;0.3846302;0;0;1;1.1149682;0;1;1;0
1472;-0.623051;1;0;0;0.3846302;0;0;1;0.7843622;1;0;1;0
1473;-0.776109;1;0;0;0.3846302;0;0;1;0.2058022;1;0;1;0
1474;-0.197611;1;0;0;0.3846302;0;0;1;-0.124804;1;0;1;0
1475;0.4026692;1;0;0;0.3846302;0;0;1;-0.042152;0;1;1;0
1476;-0.129085;1;0;0;0.3846302;0;0;1;0.1231502;0;1;1;0
1477;0.4781942;1;0;0;0.3846302;0;0;1;1.0323172;0;1;1;0
1478;-0.197611;1;0;0;0.3846302;0;0;1;-0.45541;0;1;1;0
1479;0.0043222;1;0;0;0.3846302;0;0;1;1.1149682;1;0;1;0
1480;0.2613242;1;0;0;0.3846302;0;0;1;0.5364082;1;0;1;0
1481;0.5443412;1;0;0;0.3846302;0;0;1;0.9496652;0;1;1;0
1482;0.4026692;1;0;0;0.3846302;0;0;1;0.6190592;0;1;1;0
1483;1.1094382;1;0;0;0.3846302;0;0;1;0.2058022;0;1;1;0
1484;1.3101422;1;0;0;0.3846302;0;0;1;1.1976192;1;0;1;0
1485;0.6787592;1;0;0;0.3846302;0;0;1;-0.124804;0;1;1;0
1486;0.7472282;1;0;0;0.3846302;0;0;1;1.0323172;0;1;1;0
1487;-0.699505;1;0;0;0.3846302;0;0;1;-0.372758;0;1;1;0
1488;-0.776109;1;0;0;0.3846302;0;0;1;-1.199273;0;1;1;0
1489;1.5792202;1;0;0;0.3846302;0;0;1;0.7017112;1;0;1;0
1490;-1.219486;1;0;0;0.3846302;0;0;1;-0.868667;0;1;1;0
1491;-0.623051;1;0;0;0.3846302;0;0;1;1.1149682;1;0;1;0
1492;1.7348992;1;0;0;0.3846302;0;0;1;0.8670142;1;0;1;0
1493;0.0735362;1;0;0;0.3846302;0;0;1;0.8670142;1;0;1;0
1494;0.4026692;1;0;0;0.3846302;0;0;1;-0.207455;1;0;1;0
1495;0.5443412;1;0;0;0.3846302;0;0;1;1.1149682;0;1;1;0
1496;-1.526653;1;0;0;0.3846302;0;0;1;0.2884532;1;0;1;0
1497;1.6618062;1;0;0;0.3846302;0;0;1;1.3629222;0;1;1;0
1498;0.2613242;1;0;0;0.3846302;0;0;1;0.2884532;1;0;1;0
1499;-0.699505;1;0;0;0.3846302;0;0;1;-0.372758;0;1;1;0
1500;-0.939378;1;0;0;0.4410412;0;0;1;0.2884532;0;1;1;0
1501;0.8965662;1;0;0;0.4410412;0;0;1;2.4373912;0;1;1;0
1502;0.1941492;1;0;0;0.4410412;0;0;1;0.7017112;0;1;1;0
1503;0.2613242;1;0;0;0.4410412;0;0;1;-0.951318;1;0;1;0
1504;-0.265159;1;0;0;0.4410412;0;0;1;-0.124804;0;1;1;0
1505;1.2405332;1;0;0;0.4410412;0;0;1;-0.042152;1;0;1;0
1506;-0.623051;1;0;0;0.4410412;0;0;1;-0.042152;1;0;1;0
1507;1.8138272;1;0;0;0.4410412;0;0;1;0.9496652;1;0;1;0
1508;0.0735362;1;0;0;0.4410412;0;0;1;-0.868667;0;1;1;0
1509;0.4781942;1;0;0;0.4410412;0;0;1;-1.03397;0;1;1;0
1510;1.3747412;1;0;0;0.4410412;0;0;1;0.0404992;0;1;1;0
1511;-2.291731;1;0;0;0.4410412;0;0;1;-1.364576;0;1;1;0
1512;-0.062088;1;0;0;0.4410412;0;0;1;0.0404992;1;0;1;0
1513;1.3101422;1;0;0;0.4410412;0;0;1;1.1149682;0;1;1;0
1514;-0.419801;1;0;0;0.4410412;0;0;1;-0.538061;1;0;1;0
1515;0.0735362;1;0;0;0.4410412;0;0;1;-0.951318;1;0;1;0
1516;0.5443412;1;0;0;0.4410412;0;0;1;-0.620713;0;1;1;0
1517;1.3101422;1;0;0;0.4410412;0;0;1;1.5282252;1;0;1;0
1518;-0.129085;1;0;0;0.4410412;0;0;1;0.7017112;1;0;1;0
1519;-0.197611;1;0;0;0.4410412;0;0;1;-0.620713;1;0;1;0
1520;1.1094382;1;0;0;0.4410412;0;0;1;0.5364082;0;1;1;0
1521;1.0396082;1;0;0;0.4410412;0;0;1;1.9414832;0;1;1;0
1522;-0.265159;1;0;0;0.4410412;0;0;1;-0.042152;0;1;1;0
1523;-0.338842;1;0;0;0.4410412;0;0;1;0.7017112;1;0;1;0
1524;0.1340672;1;0;0;0.4410412;0;0;1;0.2884532;0;1;1;0
1525;1.6618062;1;0;0;0.4410412;0;0;1;2.3547402;0;1;1;0
1526;1.6618062;1;0;0;0.4410412;0;0;1;1.6108772;1;0;1;0
1527;1.2405332;1;0;0;0.4410412;0;0;1;1.4455742;1;0;1;0
1528;0.6787592;1;0;0;0.4410412;0;0;1;0.0404992;1;0;1;0
1529;1.2405332;1;0;0;0.4410412;0;0;1;1.6108772;1;0;1;0
1530;1.5792202;1;0;0;0.4410412;0;0;1;2.3547402;1;0;1;0
1531;0.1941492;1;0;0;0.4410412;0;0;1;0.7843622;0;1;1;0
1532;0.6107292;1;0;0;0.4410412;0;0;1;0.5364082;0;1;1;0
1533;1.2405332;1;0;0;0.4410412;0;0;1;0.6190592;0;1;1;0
1534;0.8965662;1;0;0;0.4410412;0;0;1;0.8670142;0;1;1;0
1535;1.0396082;1;0;0;0.4410412;0;0;1;1.6108772;0;1;1;0
1536;-0.197611;1;0;0;0.4410412;0;0;1;0.0404992;1;0;1;0
1537;0.9675862;1;0;0;0.4410412;0;0;1;-0.951318;0;1;1;0
1538;0.3280722;1;0;0;0.4410412;0;0;1;0.2058022;1;0;1;0
1539;-0.419801;0;0;1;0.2012732;0;0;1;-1.03397;1;0;0;1
1540;0.6787592;0;0;1;0.2012732;0;0;1;0.2884532;1;0;0;1
1541;0.7472282;0;0;1;0.2012732;0;0;1;-0.786016;1;0;0;1
1542;-0.338842;0;0;1;0.2012732;0;0;1;0.0404992;1;0;0;1
1543;-0.492781;0;0;1;0.2012732;0;0;1;-0.207455;1;0;0;1
1544;0.3280722;0;0;1;0.2012732;0;0;1;-0.372758;1;0;0;1
1545;0.3280722;0;0;1;0.2012732;0;0;1;0.7017112;1;0;0;1
1546;0.6107292;0;0;1;0.2012732;0;0;1;1.1149682;1;0;0;1
1547;0.4026692;0;0;1;0.2012732;0;0;1;0.0404992;1;0;0;1
1548;0.4026692;0;0;1;0.2012732;0;0;1;0.8670142;1;0;0;1
1549;1.1094382;0;0;1;0.2012732;0;0;1;-0.207455;1;0;0;1
1550;-0.062088;0;0;1;0.2012732;0;0;1;-0.620713;1;0;0;1
1551;1.3101422;0;0;1;0.2012732;0;0;1;0.7843622;1;0;0;1
1552;1.4395322;0;0;1;0.2012732;0;0;1;1.1149682;1;0;0;1
1553;0.4026692;0;0;1;0.2012732;0;0;1;-0.620713;1;0;0;1
1554;1.1758492;0;0;1;0.2012732;0;0;1;0.4537562;1;0;0;1
1555;1.9003352;0;0;1;0.2012732;0;0;1;1.9414832;1;0;0;1
1556;0.0043222;0;0;1;0.2012732;0;0;1;-0.207455;1;0;0;1
1557;1.1758492;0;0;1;0.2012732;0;0;1;0.9496652;1;0;0;1
1558;-0.939378;0;0;1;0.2012732;0;0;1;0.2884532;1;0;0;1
1559;1.1094382;0;0;1;0.2012732;0;0;1;1.3629222;1;0;0;1
1560;0.6107292;0;0;1;0.2012732;0;0;1;1.0323172;1;0;0;1
1561;-0.338842;0;0;1;0.2012732;0;0;1;0.2884532;1;0;0;1
1562;-1.029067;0;0;1;0.2012732;0;0;1;0.7017112;1;0;0;1
1563;1.7348992;0;0;1;0.2012732;0;0;1;1.5282252;1;0;0;1
1564;0.1340672;0;0;1;0.2012732;0;0;1;-0.042152;1;0;0;1
1565;1.1758492;0;0;1;0.2012732;0;0;1;0.1231502;1;0;0;1
1566;1.9003352;0;0;1;0.2012732;0;0;1;2.3547402;1;0;0;1
1567;0.4026692;0;0;1;0.2012732;0;0;1;0.1231502;1;0;0;1
1568;-0.699505;0;0;1;0.2012732;0;0;1;-0.786016;1;0;0;1
1569;0.0043222;0;0;1;0.2012732;0;0;1;-0.786016;1;0;0;1
1570;0.5443412;0;0;1;0.2012732;0;0;1;-0.290107;1;0;0;1
1571;0.2613242;0;0;1;0.2012732;0;0;1;0.3711052;1;0;0;1
1572;0.8965662;0;0;1;0.2012732;0;0;1;0.2058022;1;0;0;1
1573;1.1094382;0;0;1;0.2012732;0;0;1;2.0241342;1;0;0;1
1574;1.3747412;0;0;1;0.2012732;0;0;1;0.3711052;1;0;0;1
1575;0.7472282;0;0;1;0.2012732;0;0;1;0.5364082;1;0;0;1
1576;-0.197611;0;0;1;0.2012732;0;0;1;-1.281924;1;0;0;1
1577;-1.118624;0;0;1;0.2012732;0;0;1;-2.356393;1;0;0;1
1578;1.4395322;0;0;1;0.2012732;0;0;1;0.3711052;1;0;0;1
1579;1.1094382;0;0;1;0.2012732;0;0;1;0.4537562;1;0;0;1
1580;0.0735362;0;0;1;0.2012732;0;0;1;0.5364082;1;0;0;1
1581;-1.219486;0;0;1;0.2012732;0;0;1;-1.61253;1;0;0;1
1582;0.6787592;0;0;1;0.2012732;0;0;1;0.6190592;1;0;0;1
1583;-0.265159;0;0;1;0.2012732;0;0;1;0.9496652;1;0;0;1
1584;1.2405332;0;0;1;0.2012732;0;0;1;0.8670142;1;0;0;1
1585;-0.197611;0;0;1;0.2012732;0;0;1;-1.61253;1;0;0;1
1586;0.9675862;0;0;1;0.2012732;0;0;1;1.1976192;1;0;0;1
1587;-0.492781;0;0;1;0.2012732;0;0;1;-0.868667;1;0;0;1
1588;-1.62373;0;0;1;0.2012732;0;0;1;-1.860484;1;0;0;1
1589;0.8965662;0;0;1;0.2012732;0;0;1;-0.207455;1;0;0;1
1590;0.2613242;0;0;1;0.2012732;0;0;1;0.5364082;1;0;0;1
1591;0.4026692;0;0;1;0.2012732;0;0;1;0.5364082;1;0;0;1
1592;0.1941492;0;0;1;0.2012732;0;0;1;-0.372758;1;0;0;1
1593;0.0043222;0;0;1;0.2012732;0;0;1;-0.620713;1;0;0;1
1594;0.0735362;0;0;1;0.2012732;0;0;1;0.7017112;1;0;0;1
1595;0.0043222;0;0;1;0.2012732;0;0;1;-0.042152;1;0;0;1
1596;-0.623051;0;0;1;0.2012732;0;0;1;-0.786016;1;0;0;1
1597;1.1094382;0;0;1;0.2012732;0;0;1;0.9496652;1;0;0;1
1598;0.1941492;0;0;1;0.2012732;0;0;1;-1.199273;1;0;0;1
1599;1.3747412;0;0;1;0.2012732;0;0;1;0.8670142;1;0;0;1
1600;0.1941492;0;0;1;0.2012732;0;0;1;-0.042152;1;0;0;1
1601;0.4026692;0;0;1;0.2012732;0;0;1;0.4537562;1;0;0;1
1602;-0.129085;0;0;1;0.2012732;0;0;1;0.2884532;1;0;0;1
1603;-0.062088;0;0;1;0.2012732;0;0;1;0.4537562;1;0;0;1
1604;1.5061852;0;0;1;0.2012732;0;0;1;-0.042152;1;0;0;1
1605;0.4026692;0;0;1;0.2012732;0;0;1;-0.45541;1;0;0;1
1606;0.6787592;0;0;1;0.2012732;0;0;1;0.7843622;1;0;0;1
1607;0.0043222;0;0;1;0.2012732;0;0;1;1.0323172;1;0;0;1
1608;1.5792202;0;0;1;0.2012732;0;0;1;1.3629222;1;0;0;1
1609;-0.265159;0;0;1;0.2012732;0;0;1;0.3711052;1;0;0;1
1610;-0.197611;0;0;1;0.2012732;0;0;1;1.1976192;1;0;0;1
1611;-0.338842;0;0;1;0.2012732;0;0;1;-0.124804;1;0;0;1
1612;-0.265159;1;0;0;-0.062356;0;1;0;-0.868667;1;0;1;0
1613;1.7348992;1;0;0;-0.062356;0;1;0;3.0159522;0;1;1;0
1614;-1.526653;1;0;0;-0.062356;0;1;0;0.2884532;1;0;1;0
1615;0.8965662;1;0;0;-0.062356;0;1;0;1.4455742;0;1;1;0
1616;-0.129085;1;0;0;-0.062356;0;1;0;1.7761802;1;0;1;0
1617;-0.419801;1;0;0;-0.062356;0;1;0;0.5364082;1;0;1;0
1618;0.4026692;1;0;0;-0.062356;0;1;0;-0.124804;1;0;1;0
1619;0.2613242;1;0;0;-0.062356;0;1;0;1.2802712;0;1;1;0
1620;0.3280722;1;0;0;-0.062356;0;1;0;-0.620713;0;1;1;0
1621;0.3280722;1;0;0;-0.062356;0;1;0;1.2802712;1;0;1;0
