gr.K;gr.1;gr.2;gr.3;cltype.small;cltype.reg;cltype.reg.A;hdeg.ASSOC;hdeg.BS.BA;hdeg.MS.MA.MEd;hdeg.MA.;hdeg.Ed.S;hdeg.Ed.D.Ph.D;clad.NOT;clad.APPR;clad.PROB;clad.PEND;clad.1;clad.2;clad.3;exp.p;read.p;math.p;ses.F;ses.N;schtype.inner;schtype.suburb;schtype.rural;schtype.urban;sx.M;sx.F;yrs.0;yrs.1;yrs.2;yrs.3
2613;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;566;639;0;1;0;0;1;0;1;0;0;0;1;0
2614;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;19;555;579;0;1;0;0;1;0;1;0;0;0;0;1
2615;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;414;484;0;1;0;0;1;0;1;0;1;0;0;0
2616;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;11;548;549;0;1;0;0;1;0;1;0;0;1;0;0
2617;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;15;650;648;1;0;0;0;1;0;1;0;0;0;1;0
2618;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;641;691;1;0;0;0;1;0;1;0;0;0;0;1
2619;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;606;601;1;0;0;0;0;1;0;1;0;0;0;1
2620;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;14;503;525;1;0;0;0;1;0;0;1;0;0;1;0
2621;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;443;528;0;1;0;1;0;0;0;1;1;0;0;0
2622;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;651;627;0;1;0;1;0;0;0;1;0;1;0;0
2623;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;11;643;626;0;1;0;1;0;0;0;1;0;0;1;0
2624;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;17;456;506;0;1;0;1;0;0;1;0;1;0;0;0
2625;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;558;567;0;1;0;1;0;0;1;0;0;1;0;0
2626;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;582;535;0;1;0;1;0;0;1;0;0;0;1;0
2627;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;22;633;610;0;1;0;1;0;0;1;0;0;0;0;1
2628;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;10;427;459;0;1;0;0;1;0;0;1;1;0;0;0
2629;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;21;512;507;1;0;0;0;1;0;0;1;0;1;0;0
2630;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;10;577;536;0;1;0;0;1;0;0;1;0;0;1;0
2631;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;17;583;582;0;1;0;0;1;0;0;1;0;0;0;1
2632;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;5;419;429;1;0;0;0;0;1;1;0;1;0;0;0
2633;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;455;559;0;1;0;1;0;0;1;0;1;0;0;0
2634;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;425;454;0;1;0;0;1;0;0;1;1;0;0;0
2635;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;476;513;0;1;0;0;1;0;0;1;1;0;0;0
2636;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;31;533;505;0;1;0;0;1;0;0;1;0;1;0;0
2637;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;573;565;0;1;0;0;1;0;0;1;0;0;1;0
2638;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;590;585;0;1;0;0;1;0;0;1;0;0;0;1
2639;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;604;535;1;0;0;1;0;0;1;0;0;1;0;0
2640;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;637;607;1;0;0;1;0;0;1;0;0;0;1;0
2641;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;24;644;629;1;0;0;1;0;0;1;0;0;0;0;1
2642;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;403;444;0;1;0;0;1;0;1;0;1;0;0;0
2643;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;20;548;518;0;1;0;1;0;0;1;0;0;1;0;0
2644;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;618;563;0;1;0;1;0;0;1;0;0;0;1;0
2645;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;32;562;593;1;0;1;0;0;0;0;1;0;0;1;0
2646;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;18;588;585;1;0;1;0;0;0;0;1;0;0;0;1
2647;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;487;542;0;1;0;1;0;0;1;0;0;1;0;0
2648;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;12;582;579;1;0;0;1;0;0;1;0;0;0;0;1
2649;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;411;468;0;1;0;0;1;0;1;0;1;0;0;0
2650;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;544;512;0;1;0;0;1;0;1;0;0;1;0;0
2651;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;19;579;538;0;1;0;0;1;0;1;0;0;0;1;0
2652;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;618;580;0;1;0;0;1;0;1;0;0;0;0;1
2653;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;9;418;536;0;1;1;0;0;0;1;0;1;0;0;0
2654;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;524;512;1;0;1;0;0;0;1;0;0;1;0;0
2655;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;599;574;1;0;1;0;0;0;1;0;0;0;0;1
2656;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;492;553;1;0;0;0;1;0;1;0;0;1;0;0
2657;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;13;559;571;0;1;0;0;1;0;1;0;0;0;0;1
2658;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;424;459;1;0;0;0;1;0;0;1;1;0;0;0
2659;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;11;530;553;0;1;0;0;1;0;0;1;0;1;0;0
2660;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;596;565;1;0;0;0;1;0;0;1;0;0;1;0
2661;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;15;597;606;1;0;0;0;1;0;0;1;0;0;0;1
2662;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;437;473;1;0;0;0;1;0;1;0;1;0;0;0
2663;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;499;507;1;0;0;0;1;0;1;0;0;1;0;0
2664;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;584;590;1;0;0;0;1;0;1;0;0;0;1;0
2665;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;633;606;1;0;0;0;1;0;1;0;0;0;0;1
2666;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;407;439;1;0;1;0;0;0;1;0;1;0;0;0
2667;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;418;454;0;1;0;0;1;0;1;0;1;0;0;0
2668;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;25;583;577;1;0;0;1;0;0;1;0;0;0;0;1
2669;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;445;536;1;0;0;0;1;0;0;1;1;0;0;0
2670;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;17;465;429;1;0;1;0;0;0;1;0;1;0;0;0
2671;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;458;478;1;0;1;0;0;0;1;0;1;0;0;0
2672;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;483;523;1;0;1;0;0;0;1;0;0;1;0;0
2673;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;775;678;1;0;1;0;0;0;1;0;0;0;0;1
2674;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;402;454;1;0;0;0;1;0;1;0;1;0;0;0
2675;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;18;512;502;0;1;0;1;0;0;0;1;0;1;0;0
2676;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;22;610;651;0;1;0;1;0;0;0;1;0;0;0;1
2677;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;17;430;478;0;1;0;0;1;0;0;1;1;0;0;0
2678;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;15;540;529;0;1;0;0;1;0;0;1;0;1;0;0
2679;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;591;587;0;1;0;1;0;0;0;1;0;0;1;0
2680;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;19;604;582;1;0;0;1;0;0;0;1;0;0;0;1
2681;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;527;535;0;1;0;1;0;0;0;1;0;1;0;0
2682;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;596;579;0;1;0;1;0;0;0;1;0;0;1;0
2683;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;19;644;594;0;1;0;1;0;0;0;1;0;0;0;1
2684;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;650;659;0;1;0;0;1;0;1;0;0;0;1;0
2685;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;654;678;0;1;0;0;1;0;1;0;0;0;0;1
2686;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;458;547;1;0;0;0;1;0;0;1;1;0;0;0
2687;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;631;607;0;1;0;1;0;0;0;1;0;0;1;0
2688;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;639;629;0;1;0;1;0;0;0;1;0;0;0;1
2689;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;476;494;0;1;0;0;1;0;1;0;1;0;0;0
2690;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;9;651;578;0;1;0;0;1;0;1;0;0;1;0;0
2691;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;19;643;603;0;1;0;0;1;0;1;0;0;0;1;0
2692;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;693;645;0;1;0;0;1;0;1;0;0;0;0;1
2693;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;602;615;0;1;0;1;0;0;0;1;0;0;1;0
2694;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;423;436;0;1;0;0;1;0;1;0;0;1;0;0
2695;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;588;603;0;1;0;0;1;0;1;0;0;0;1;0
2696;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;626;616;1;0;0;0;1;0;0;1;0;0;0;1
2697;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;407;500;1;0;0;0;1;0;1;0;1;0;0;0
2698;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;629;562;0;1;0;1;0;0;1;0;0;1;0;0
2699;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;650;593;0;1;0;1;0;0;1;0;0;0;1;0
2700;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;22;675;636;0;1;0;1;0;0;1;0;0;0;0;1
2701;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;403;478;1;0;0;0;1;0;1;0;1;0;0;0
2702;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;507;578;1;0;0;0;1;0;1;0;0;1;0;0
2703;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;10;508;561;1;0;0;0;1;0;1;0;0;0;1;0
2704;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;398;454;0;1;0;0;1;0;0;1;1;0;0;0
2705;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;20;527;523;0;1;0;0;1;0;0;1;0;1;0;0
2706;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;18;562;561;0;1;0;0;1;0;0;1;0;0;1;0
2707;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;17;588;586;0;1;0;0;1;0;0;1;0;0;0;1
2708;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;17;547;626;1;0;0;0;1;0;0;1;0;0;1;0
2709;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;521;518;0;1;0;1;0;0;1;0;0;1;0;0
2710;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;12;631;603;0;1;0;1;0;0;1;0;0;0;1;0
2711;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;654;651;0;1;0;1;0;0;1;0;0;0;0;1
2712;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;25;614;626;1;0;1;0;0;0;1;0;0;0;0;1
2713;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;22;439;528;1;0;0;1;0;0;0;1;1;0;0;0
2714;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;591;626;1;0;0;0;1;0;0;1;0;0;1;0
2715;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;600;651;1;0;0;0;1;0;0;1;0;0;0;1
2716;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;30;560;536;1;0;1;0;0;0;1;0;0;0;1;0
2717;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;418;484;0;1;0;0;1;0;1;0;1;0;0;0
2718;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;530;538;1;0;0;0;1;0;1;0;0;1;0;0
2719;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;620;626;0;1;0;0;1;0;1;0;0;0;0;1
2720;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;424;478;0;1;0;0;1;0;1;0;1;0;0;0
2721;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;487;495;1;0;0;0;1;0;1;0;0;1;0;0
2722;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;622;545;1;0;0;0;1;0;1;0;0;0;1;0
2723;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;24;442;547;1;0;0;1;0;0;0;1;1;0;0;0
2724;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;499;562;1;0;1;0;0;0;0;1;0;1;0;0
2725;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;526;574;1;0;1;0;0;0;0;1;0;0;1;0
2726;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;629;614;1;0;1;0;0;0;0;1;0;0;0;1
2727;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;3;468;576;0;1;0;0;1;0;1;0;1;0;0;0
2728;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;16;590;592;0;1;0;0;1;0;1;0;0;1;0;0
2729;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;31;602;626;0;1;0;0;1;0;1;0;0;0;1;0
2730;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;553;557;0;1;0;0;0;1;0;1;0;1;0;0
2731;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;487;523;1;0;1;0;0;0;0;1;0;1;0;0
2732;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;536;543;1;0;1;0;0;0;0;1;0;0;1;0
2733;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;578;606;1;0;1;0;0;0;0;1;0;0;0;1
2734;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;5;566;577;0;1;0;0;1;0;1;0;0;0;1;0
2735;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3;583;570;1;0;0;0;1;0;1;0;0;0;0;1
2736;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;25;507;562;1;0;0;1;0;0;1;0;0;1;0;0
2737;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;539;552;0;1;0;1;0;0;1;0;0;0;1;0
2738;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;492;535;1;0;0;0;1;0;1;0;0;1;0;0
2739;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;523;557;1;0;0;0;1;0;1;0;0;0;1;0
2740;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;554;586;1;0;0;0;1;0;1;0;0;0;0;1
2741;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;9;549;639;0;1;0;0;1;0;1;0;0;0;1;0
2742;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;24;612;678;0;1;0;0;1;0;1;0;0;0;0;1
2743;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;400;500;1;0;0;1;0;0;0;1;1;0;0;0
2744;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;456;510;1;0;1;0;0;0;0;1;0;1;0;0
2745;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;532;576;0;1;0;0;1;0;0;1;1;0;0;0
2746;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;16;651;592;0;1;0;0;1;0;0;1;0;1;0;0
2747;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;18;643;648;0;1;0;0;1;0;0;1;0;0;1;0
2748;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;686;752;0;1;0;0;1;0;0;1;0;0;0;1
2749;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;24;450;520;1;0;1;0;0;0;1;0;1;0;0;0
2750;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;487;488;0;1;1;0;0;0;1;0;0;1;0;0
2751;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;9;549;574;1;0;1;0;0;0;1;0;0;0;1;0
2752;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;26;604;594;1;0;1;0;0;0;1;0;0;0;0;1
2753;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;661;626;1;0;0;0;1;0;1;0;0;0;0;1
2754;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;540;592;0;1;0;0;1;0;1;0;0;1;0;0
2755;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;32;577;648;0;1;0;0;1;0;1;0;0;0;1;0
2756;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;17;675;678;0;1;0;0;1;0;1;0;0;0;0;1
2757;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;424;459;0;1;0;0;1;0;1;0;1;0;0;0
2758;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;468;502;0;1;0;0;1;0;1;0;0;1;0;0
2759;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;564;559;0;1;0;0;1;0;1;0;0;0;1;0
2760;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;10;604;601;0;1;0;0;1;0;1;0;0;0;0;1
2761;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;413;463;0;1;0;0;1;0;1;0;1;0;0;0
2762;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;6;530;535;1;0;0;0;1;0;1;0;0;1;0;0
2763;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;13;650;585;0;1;0;0;1;0;1;0;0;0;0;1
2764;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;433;494;0;1;0;0;1;0;0;1;1;0;0;0
2765;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;536;515;1;0;0;0;1;0;0;1;0;1;0;0
2766;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12;450;559;0;1;0;1;0;0;1;0;1;0;0;0
2767;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;20;571;572;0;1;0;1;0;0;1;0;0;1;0;0
2768;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;596;620;0;1;0;1;0;0;1;0;0;0;1;0
2769;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;633;678;0;1;0;1;0;0;1;0;0;0;0;1
2770;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12;474;536;0;1;0;0;0;1;1;0;1;0;0;0
2771;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;558;612;0;1;0;0;0;1;1;0;0;1;0;0
2772;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;611;620;0;1;0;0;0;1;1;0;0;0;1;0
2773;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;36;693;691;0;1;0;0;0;1;1;0;0;0;0;1
2774;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;12;398;439;1;0;0;1;0;0;1;0;1;0;0;0
2775;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;442;451;1;0;0;1;0;0;0;1;0;1;0;0
2776;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;20;558;567;0;1;0;0;1;0;0;1;0;1;0;0
2777;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;11;618;590;0;1;0;0;1;0;0;1;0;0;1;0
2778;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;13;644;608;0;1;0;0;1;0;0;1;0;0;0;1
2779;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;410;439;1;0;1;0;0;0;1;0;1;0;0;0
2780;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;453;500;0;1;1;0;0;0;0;1;1;0;0;0
2781;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13;410;478;0;1;0;0;1;0;1;0;1;0;0;0
2782;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;499;542;0;1;0;0;1;0;1;0;0;1;0;0
2783;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;608;572;0;1;0;0;1;0;1;0;0;0;1;0
2784;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;28;620;582;0;1;0;0;1;0;1;0;0;0;0;1
2785;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;17;445;449;0;1;0;1;0;0;1;0;1;0;0;0
2786;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;492;512;0;1;0;1;0;0;1;0;0;1;0;0
2787;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;532;490;0;1;0;1;0;0;1;0;0;0;1;0
2788;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;22;577;579;0;1;0;1;0;0;1;0;0;0;0;1
2789;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;19;624;579;0;1;0;1;0;0;0;1;0;0;0;1
2790;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;33;587;586;1;0;1;0;0;0;1;0;0;0;0;1
2791;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;569;570;0;1;0;0;1;0;0;1;0;0;1;0
2792;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;610;597;1;0;0;0;1;0;0;1;0;0;0;1
2793;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;9;471;542;1;0;1;0;0;0;1;0;0;1;0;0
2794;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;31;524;533;1;0;1;0;0;0;1;0;0;0;1;0
2795;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;480;493;1;0;1;0;0;0;1;0;0;1;0;0
2796;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;529;546;1;0;1;0;0;0;1;0;0;0;1;0
2797;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;33;578;582;1;0;1;0;0;0;1;0;0;0;0;1
2798;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;23;488;562;0;1;0;1;0;0;0;1;0;1;0;0
2799;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;501;488;1;0;0;0;0;1;0;1;0;1;0;0
2800;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;503;523;0;1;0;1;0;0;0;1;0;1;0;0
